,CreationDate,text
496,2008-08-15T23:16:52Z, p you could do essentially the same code with hashtables or some other map p pre code hashtable lt gt gt schedule new hashtable lt gt gt schedule put a new hashtable lt gt schedule put b new hashtable lt gt schedule put c new hashtable lt gt schedule put d new hashtable lt gt schedule put e new hashtable lt gt schedule get a put winter m schedule get a put spring tts etc code pre p not as elegant but then again java isn t a dynamic language and it doesn t have hashes on the language level p p note you might be able to do a better solution this just popped in my head as i read your question p 
497,2008-08-15T23:24:37Z, p check out the a href http www netflixprize com netflix contest a i believe they exposed their database or a large subset to facilitate the contest p p update a href http www netflixprize com faq their faq a says they have million entries in the subset you can download p 
498,2008-08-15T23:27:13Z, p there is no pretty solution java just doesn t do things like this well mike s solution is pretty much the way to do it if you want strings as the indices keys another option if the hash of hashes setup is too ugly is to append the strings together shamelessly stolen from mike and modified p pre code hashtable lt gt schedule new hashtable lt gt schedule put a winter m schedule put a spring tts code pre p and then lookup p pre code string val schedule get group season code pre p if you re unhappy with the general ugliness and i don t blame you put it all behind a method call p pre code string whencaniwater string group date date ugliness here code pre 
499,2008-08-15T23:30:00Z, p brian warshaw p p fyi with java primitives are now autoboxed to the wrapped version so you can call it with just the primitive p pre code hashtable lt gt hash new hashtable lt gt hash put key works from java on code pre 
500,2008-08-15T23:37:46Z, p take a look at a href http msdn microsoft com en us magazine cc aspx rel nofollow asynchronous pages in asp net a p 
501,2008-08-15T23:40:50Z, p you might want to look at generating random data for a href http en wikipedia org wiki fuzz_testing rel nofollow title araxis merge fuzz testing a that would give you a pretty much unlimited amount of test data and you re more likely to hit edge cases p p maybe some more information on what kind of test data you want what format and for what types of applications p 
502,2008-08-15T23:56:20Z, p i m not a java programmer but getting away from java and just thinking in terms that are more language agnostic a cleaner way to do it might be to use either constants or enumerated types this should work in any langauge that supports multi dimensional arrays p p if using named constants where for example p pre code int a int b int c int d int spring int summer int winter int fall code pre p then the constants serve as more readable array subscripts p pre code schedule a winter m schedule a spring tts schedule a summer any schedule a fall tts schedule b winter t code pre p using enumerated types p pre code enum groups a b c d enum seasons spring summer fall winter schedule groups a seasons winter m schedule groups a seasons spring tts schedule groups a seasons summer any schedule groups a seasons fall tts schedule groups b seasons winter t code pre 
503,2008-08-15T23:58:13Z, p i know this is a bit tangential but have you tried seeing if there are more indexes you can add p p i don t have a lot of db background but i am working with databases a lot recently and i ve been finding that a lot of the queries can be improved just by adding indexes p p we are using db and there is a command called db expln and db advis the first will indicate whether table scans vs index scans are being used and the second will recommend indexes you can add to improve performance i m sure mysql has similar tools p p anyways if this is something you haven t considered yet it has been helping a lot with me but if you ve already gone this route then i guess it s not what you are looking for p p another possibility is a materialized view or as they call it in db which lets you specify a table that is essentially built of parts from multiple tables thus rather than normalizing the actual columns you could provide this view to access the data but i don t know if this has severe performance impacts on inserts updates deletes but if it is materialized then it should help with selects since the values are physically stored separately p 
504,2008-08-16T00:04:20Z, p mysql does support a href http dev mysql com doc refman en create view html rel nofollow title araxis merge views a which may be helpful in this scenario it sounds like you ve already done a lot of optimizing but if not you can use mysql s a href http dev mysql com doc refman en explain html rel nofollow explain a syntax to see what indexes are actually being used and what is slowing down your queries p p as far as going about normalizing data whether you re using views or just duplicating data in a more efficient manner i think starting with the slowest queries and working your way through is a good approach to take p 
505,2008-08-16T00:20:37Z, p you might also want to consider selecting into a temporary table and then performing queries on that temporary table this would avoid the need to rejoin your tables for every single query you issue assuming that you can use the temporary table for numerous queries of course this basically gives you denormalized data but if you are only doing select calls there s no concern about data consistency p 
506,2008-08-16T00:21:05Z, p don t try to be as dynamic as php is you could try to first strong define strong what you need p pre code interface season public string getdays interface user public season getwinter public season getspring public season getsummer public season getfall interface usermap public user getuser string name code pre p and please read the documentation of a href http java sun com javase docs api java util hashtable html hashtable a before using it this class is synchronized which means that each call is protected against multithreading which really slows the access when you don t need the extra protection please use any a href http java sun com javase docs api java util map html map a implementation instead like a href http java sun com javase docs api java util hashmap html hashmap a or a href http java sun com javase docs api java util treemap html treemap a p 
507,2008-08-16T00:28:34Z, p it seems like everyone is trying to find the java way to do it like you re doing it in php instead of the way it ought to be done in java just consider each piece of your array an object or at the very least the first level of the array as an object and each sub level as variables inside the object the build a data structure that you populate with said objects and access the objects through the data structure s given accessors p p something like p pre code class schedule private string group private string season private string rundays public schedule this group null this season null this rundays null public void setgroup string g this group g public string getgroup return this group public arraylist lt gt schedules new arraylist lt gt schedule s new schedule s setgroup schedules add s code pre p of course that probably isn t right either i d make each season an object and maybe each weekday list as an object too anyway its more easily reused understood and extensible than a hobbled together hashtable that tries to imitate your php code of course php has objects too and you should use them in a similar fashion instead of your uber arrays wherever possible i do understand the temptation to cheat though php makes it so easy and so fun p 
508,2008-08-16T00:53:11Z, p i agree that you should definitely put this logic behind the clean interface of p pre code public string lookupdays string group string date code pre p but maybe you should stick the data in a properties file i m not against hardcoding this data in your source files but as you noticed java can be pretty wordy when it comes to nested collections your file might looks like p blockquote p a summer m br a spring tts br b summer t p blockquote p usually i don t like to move static data like this to an external file because it increases the distance between the data and the code that uses it however whenever you re dealing with nested collections especially maps things can get real ugly real fast p p if you don t like this idea maybe you can do something like this p pre code public class waterscheduler private static final map lt gt group season new hashmap lt gt static addentry a summer m addentry a spring tts addentry b summer t private static void addentry string group string season string value group season put group season value code pre p you lose some readability but at least the data is closer to where it s going to be used p 
509,2008-08-16T01:07:35Z, p i m totally at a loss as to why some of you seem to think that throwing gobs of objects at the code is the way to go for example there are exactly four seasons and they don t em do em or em store em anything how does it simplify anything to make them objects wing is quite right that these should probably be strong em constants em strong or maybe enums p p what bruce needs at it s heart is simply a lookup table he doesn t need a hierarchy of objects and interfaces he needs a way to look up a schedule based on a season and a group identifier turning things into objects only makes sense if they have responsibilities or state if they have neither then they are simply identifiers and building special objects for them just makes the codebase larger p p you em could em build e g code group code objects that each contain a set of schedule strings one for each season but if all the code group code object does is provide lookup functionality then you ve reinvented the lookup table in a much less intuitive fashion if he has to look up the group and then lookup the schedule all he has is a two step lookup table that took longer to code is more likely to be buggy and will be harder to maintain p 
510,2008-08-16T01:08:54Z, p i don t know what your target platform is but if you re developing against a mssql database check out a href http weblogs asp net scottgu archive visual studio for database professionals and other cool data management tools for net aspx rel nofollow title araxis merge visual studio for database professionals a it has a very cool feature where it can generate data for your schema using a data plan that you can define p p redgate also has a datageneration tool but i haven t used it p p the advantage is that you can create a data generation plan and use it to populate your database with consistent large amounts of data which can be tuned to test specific areas of your schema p 
511,2008-08-16T01:36:31Z, p i know more about mssql that mysql but i don t think the number of joins or number of rows you are talking about should cause you too many problems with the correct indexes in place have you analyzed the query plan to see if you are missing any p p a href http dev mysql com doc refman en explain html a href http dev mysql com doc refman en explain html http dev mysql com doc refman en explain html a a p p that being said once you are satisifed with your indexes and have exhausted all other avenues de normalization might be the right answer if you just have one or two queries that are problems a manual approach is probably appropriate whereas some sort of data warehousing tool might be better for creating a platform to develop data cubes p p here s a site i found that touches on the subject p p a href http www meansandends com mysql data warehouse link_body fbody bincl aaggregation d a href http www meansandends com mysql data warehouse link_body fbody bincl aaggregation d http www meansandends com mysql data warehouse link_body fbody bincl aaggregation d a a p p here s a simple technique that you can use to keep denormalizing queries simple if you re just doing a few at a time and i m not replacing your oltp tables just creating a new one for reporting purposes let s say you have this query in your application p pre code select a name b address from tbla a join tblb b on b fk_a_id a id where a id code pre p you could create a denormalized table and populate with almost the same query p pre code create table tbl_ab a_id a_name b_address types elided code pre p notice the underscores match the table aliases you use p pre code insert tbl_ab select a id a name b address from tbla a join tblb b on b fk_a_id a id no where clause because you want everything code pre p then to fix your app to use the new denormalized table switch the dots for underscores p pre code select a_name as name b_address as address from tbl_ab where a_id code pre p for huge queries this can save a lot of time and makes it clear where the data came from and you can re use the queries you already have p p remember i m only advocating this as the last resort i bet there s a few indexes that would help you and when you de normalize don t forget to account for the extra space on your disks and figure out when you will run the query to populate the new tables this should probably be at night or whenever activity is low and the data in that table of course will never exactly be up to date p p yet another edit don t forget that the new tables you create need to be indexed too the good part is that you can index to your heart s content and not worry about update lock contention since aside from your bulk insert the table will only see selects p 
512,2008-08-16T01:46:37Z, p i think a href http stackoverflow com questions arrays of arrays in java rel nofollow ian a is absolutely right stop trying to implement your php code in java instead take a step back and think about how you might design this from scratch in particular why not put all that data into a database instead of hard coding it in your sources or using properties files using a database will be much easier to maintain and there are a a href http www mysql com rel nofollow variety a a href http www postgresql org rel nofollow of a a href http hsqldb sourceforge net rel nofollow free a a href http db apache org derby rel nofollow database a engines to choose from p 
513,2008-08-16T02:03:25Z, p jason p blockquote p in particular why not put all that data into a database instead of hard coding it in your sources or using properties files using a database will be much easier to maintain and there are a variety of free database engines to choose from p blockquote p adding a database is an incredibly heavyweight way to solve a problem that fits easily into a text file or even directly into the source there are groups and seasons that means there are going to be a total of em records em in the database p 
514,2008-08-16T02:30:31Z, p in line with some of the other comments i would definately have a look at your indexing p p one thing i discovered earlier this year on our mysql databases was the power of composite indexes for example if you are reporting on order numbers over date ranges a composite index on the order number and order date columns could help i believe mysql can only use one index for the query so if you just had separate indexes on the order number and order date it would have to decide on just one of them to use using the explain command can help determine this p p to give an indication of the performance with good indexes including numerous composite indexes i can run queries joining tables in our database and get almost instant results in most cases for more complex reporting most of the queries run in under seconds these tables have million million and millions rows respectively note that we had also already normalised these slightly to speed up our most common query on the database p p more information regarding your tables and the types of reporting queries may allow further suggestions p 
515,2008-08-16T02:46:53Z, p a href http stackoverflow com questions arrays of arrays in java rel nofollow title dr explain derek a p blockquote p adding a database is an incredibly heavyweight way to solve a problem that fits easily into a text file or even directly into the source there are groups and seasons that means there are going to be a total of records in the database p blockquote p two of the database engines i linked to are implemented entirely in java and can be embedded in an application just by including a jar file it s a little heavyweight sure but it s a lot more scalable and easier to maintain just because there are records today doesn t mean there won t be more later due to changing requirements or feature creep p p if in a few weeks or months you decide you want to add say time of day watering restrictions it will be much easier to add that functionality if you re already using a database even if that never happens then you ve spent a few hours learning how to embed a database in an application p 
516,2008-08-16T02:53:00Z, p further to my previous answer another approach we have taken in some situations is to store key reporting data in separate summary tables there are certain reporting queries which are just going to be slow even after denormalising and optimisations and we found that creating a table and storing running totals or summary information throughout the month as it came in made the end of month reporting much quicker as well p p we found this approach easy to implement as it didn t break anything that was already working it s just additional database inserts at certain points p 
517,2008-08-16T03:12:50Z, p jason p blockquote p two of the database engines i linked to are implemented entirely in java and can be embedded in an application just by including a jar file it s a little heavyweight sure but it s a lot more scalable and easier to maintain just because there are records today doesn t mean there won t be more later due to changing requirements or feature creep p p if in a few weeks or months you decide you want to add say time of day watering restrictions it will be much easier to add that functionality if you re already using a database even if that never happens then you ve spent a few hours learning how to embed a database in an application p blockquote p embedding a db in java doesn t make it easier to maintain there s now an additional code dependency that did not previously exist updating the set of schedules is now more difficult as either a custom tool must be coded or a db specific interface must be used whereas previous notepad exe was sufficient scalability is not a concern here either the needs of this system could increase by a million and the flat file would still work just fine p p certainly it s possible that in the future needs will evolve to the point that it s worth moving to a database that s when you make the change trying to future proof an application never works because we em always em assume incorrectly about future needs we can t say it ll only take a few hours to embed the database either because we suck at estimating schedules too if there even comes a time when the database is appropriate em then em refactor the code to use a database in the meantime a href http c com cgi wiki dothesimplestthingthatcouldpossiblywork rel nofollow do a a href http c com xp dothesimplestthingthatcouldpossiblywork html rel nofollow the a a href http www xprogramming com practices pracsimplest html rel nofollow simplest a a href http www artima com intv simplest html rel nofollow thing a a href http en wikiquote org wiki ward_cunningham the_simplest_thing_that_could_possibly_work rel nofollow that a a href http iansrobinson com simplest thing that could possibly work rel nofollow could a a href http blog jayfields com simplest thing that could possibly work html rel nofollow possibly a a href http www extremeprogramming org rules simple html rel nofollow work a p 
518,2008-08-16T04:35:49Z, p does the date have to be a parameter if you re just showing the current watering schedule the wateringschedule class itself can figure out what day it is and therefore what season it is then just have a method which returns a map where the key is the group letter something like p pre code public map lt gt gt getgrouptoscheduleddaysmap instantiate a date or whatever to decide what map to return code pre p then in the jsp page p pre code lt gt day lt gt code pre p if you need to show the schedules for more than one season you should have a method in the wateringschedule class that returns a map where seasons are the keys and then maps of grouptoscheduleddays are the values p 
519,2008-08-16T05:23:09Z, p most php sites should have a file i call it a header that you include on every single page of the site if you put that first line of code in the header file then include it like this on every page p pre code include header php code pre p you won t have to use the global keyword or anything the second line of code you wrote should work p p edit oh sorry that won t work inside functions now i see your problem p p edit ok take my original advice with the header but use a a href http php net define rel nofollow title dr explain define a rather than a variable those work inside functions after being included p 
520,2008-08-16T05:27:22Z, p iirc a common solution is a plain file that contains your declarations that you include in every source file something like em constants inc php em there you can define a bunch of application wide variables that are then imported in every file p p still you have to provide the include directive in strong every strong single source file you use i even saw some projects using this technique to provide localizations for several languages i d prefer the gettext way but maybe this variant is easier to work with for the average user p p strong edit strong for your problem i recomment the use of strong globals strong see a href http php net manual en language variables scope php rel nofollow title dr explain example a for details p p if that s still not applicable i d try to digg down php objects and create a static singleton that provides needed static constants a href http www developer com lang php article php rel nofollow a href http www developer com lang php article php rel nofollow http www developer com lang php article php a a p 
521,2008-08-16T05:28:04Z, p you might also want to check out a href http theinfo org rel nofollow title dr explain theinfo a by aaron swartz p p from the site p blockquote p this is a site for large data sets and the people who love them the scrapers and crawlers who collect them the academics and geeks who process them the designers and artists who visualize them it s a place where they can exchange tips and tricks develop and share tools together and begin to integrate their particular projects p blockquote 
522,2008-08-16T05:34:03Z, p sessions are going to be your best bet if the data is user specific else just use a conifg file config php p pre code lt php el n lt gt n gt code pre p then on each page add p pre code require config php code pre p the you will be able to access el on that page p 
523,2008-08-16T05:56:03Z, p i ve done some work with the a href http download wikimedia org rel nofollow wikimedia a download sets which are huge xml files unfortunately their download server appears to be currently having disk space issues so many of the data sets aren t available but when it s available the entire english wikipedia data set with full history is tb gb compressed p 
524,2008-08-16T07:37:11Z, p here s one way it em could em look like you can figure the rest out p pre code a new group a getseason seasons winter addday days monday a getseason seasons spring addday days tuesday addday days thursday a getseason seasons spring adddays days monday days tuesday schedule new schedule schedule addwateringgroup a code pre 
525,2008-08-16T08:44:31Z, p sounds like the job of a constant see the function a href http us php net define rel nofollow define a p 
526,2008-08-16T08:49:21Z, p code out code means that the parameter will be initialised by the method p pre code int result not initialised if int tryparse out result result is now else if tryparse failed result has still be initialised to its default value code pre p code ref code will force the underlying reference to be passed p pre code void changemyclass myclass input input myproperty changed by input null can t see input anymore i ve only nulled my local scope s reference void changemyclass ref myclass input input myproperty changed by input null the passed reference is now null too myclass tester new myclass myproperty initial value changemyclass tester now tester myproperty is changed by changemyclass ref tester now tester is null code pre 
527,2008-08-16T09:13:36Z, p this article a href http www yoda arachsys com csharp parameters html ref rel nofollow parameter passing in c a is the most complete explanation i ve read so far p 
528,2008-08-16T09:21:35Z, p one of my own questions at stackoverflow handles this topic too br it handles about a href http stackoverflow com questions pass by reference or pass by value rel nofollow pass by reference and pass by value a in different types of languages a href http stackoverflow com questions pass by reference or pass by value rel nofollow c is included a so maybe you can find some extra information there as well p p basically it comes down to p ul li ref the parameter with the ref keyword will be passed em by reference em li li out the parameter with the out keyword will be treated as an em output parameter em li ul p but that s really the most basic answer you can give as it is a little more complex than it is stated here p 
529,2008-08-16T09:26:18Z, p svec yes this will you just have to include the file inside the function also this is how most of my software works p pre code function myfunc require config php variables from config are available now code pre 
530,2008-08-16T11:21:08Z, p are you using php if you define the __autoload function and use a class with some constants you can call them where you need them the only aggravating thing about this is that you have to type something a little longer like p pre code myclass my_const code pre p the benefit is that if you ever decide to change the way that you handle new lines you only have to change it in one place p p of course a possible negative is that you re calling including an extra function __autoload running that function when you reference the class which then loads another file your class file that might be more overhead than it s worth p p if i may offer a suggestion it would be avoiding this sort of echoing that requires echoing tags like code lt gt code if you could set up something a little more template esque you could handle the nl s without having to explicitly type them so instead of p pre code echo blah blah blah n lt gt n code pre p try p pre code lt php if condition gt lt gt blah blah blah lt gt lt gt lt php gt code pre p it just seems to me like calling up classes or including variables within functions as well as out is a lot of work that doesn t need to be done and if at all possible those sorts of situations are best avoided p 
531,2008-08-16T12:04:54Z, p i m with those that suggest encapsulating function in objects p pre code import java util date import java util map import java util set public class group private string groupname private map lt gt gt schedule public string getgroupname return groupname public void setgroupname string groupname this groupname groupname public map lt gt gt getschedule return schedule public void setschedule map lt gt gt schedule this schedule schedule public string getschedulefor date date season now season getseason date set lt gt days schedule get now return day getdaysfordisplay days code pre p edit also your date ranges don t take leap years into account p blockquote p our seasons look like this summer to spring to fall to winter to p blockquote 
532,2008-08-16T12:06:17Z, p by default in c passing an object to a function actually passes a copy of the reference to that object changing the parameter itself only changes the value in the parameter and not the variable that was specified p pre code void test string param param new value string s initial value test s s initial value code pre p using code out code or code ref code passes a reference to the variable specified in the call to the function any changes to the value of an code out code or code ref code parameter will be passed back to the caller p p both code out code and code ref code behave identically except for one slight difference code ref code parameters are required to be initialised before calling while code out code parameters can be uninitialised by extension code ref code parameters are guaranteed to be initialised at the start of the method while code out code parameters are treated as uninitialised p pre code void test ref string param param new value void test out string param use of param here will not compile param another value string s initial value string s test ref s s new value test ref s passing ref s will not compile test out s s another value test out s s another value code pre p strong edit strong as a href http stackoverflow com questions what do ref val and out mean on method parameters rel nofollow title dp dp a points out the difference between code out code and code ref code is only enforced by the c compiler not by the clr as far as i know vb has no equivalent for code out code and implements code ref code as code byref code only matching the support of the clr p 
533,2008-08-16T12:32:38Z, p one additional note about ref vs out the distinction between the two is enforced by the c compiler the clr does not distinguish between between out and ref this means that you cannot have two methods whose signatures differ only by an out or ref p pre code void foo int value only one of the following would be allowed valid to overload with ref void foo ref int value or with out void foo out int value code pre 
534,2008-08-16T15:04:56Z, p it depends on how often you are going to be calling the web service if you re going to be calling it almost constantly it would probably be better to use method however if it s not going to be getting called quite so often you are better off using method and only instantiating it when you need it p 
535,2008-08-16T15:24:19Z, p right now i made a solution for a mobile device and it turns to be used on irregular times it could be used in minutes hour hours its very variable it seems that the better aproach is the first strategy p p last year we went on a project where we used webservices the fact is that we instantiated our webservices at the sub new procedure and it run it very well however sometimes some users claimed at us that they woke up from their chairs and when they returned and tried to continue on the application they received a timeout error message and they had to re login again p p we thougth that maybe that was ok because maybe the users went out for a very long time out of their seats but once in a presentation of the application with the ceos it happened exactly the same scenario and personally i didn t like that behaviour and that s why the question p p thanks for the answer p 
536,2008-08-16T16:18:58Z, p a threadstateexception is thrown because you re trying to start a thread that s not in a startable state the most likely situations would be that it s already running or that it has fully exited p p there are potentially a couple things that might be happening first is the thread might have transitioned from running to stoprequested which isn t fully stopped yet so your logic doesn t create a new thread and you re trying to start a thread which has just finished running or is about to finish running neither of which is a valid state for restarting p p the other possibility is that the thread was aborted threads which are aborted go to the aborted state not the stopped state and of course are also not valid for restarting p p really the only kind of thread that is still alive that can be restarted is one that s suspended you might want to use this conditional instead p p code if this mthread null this mthread threadstate threadstate suspended code p 
537,2008-08-16T16:23:57Z, p cc comes with a utility that warns you when builds fail it probably isn t worth logging the failing build in fogbugz you don t need to track issues that are immediately resolved as most broken builds will be p p to go the other way round fogbugz showing checkins that fixed the issue you need a web based repository browser fogbugz is easy to configure so that it shows the right changes p 
538,2008-08-16T16:25:07Z, p it s possible for a thread to be in more than one state at once therefore the threadstate property is actually a bitmap of possible states so testing for equality with just one state will not give you the right result you would need to do something like p pre code if mthread threadstate amp threadstate running code pre p however checking thread state is the wrong to do anything i m not entirely clear what you re trying to achieve but i will guess that you re waiting for a thread to terminate before restarting it in that case you should do p pre code mthread join mthread new thread new parameterizedthreadstart monitor if check mthread start else mthread start code pre p although if you describe the problem you re trying to solve in more detail i m almost certain there will be a better solution waiting around for a thread to end just to restart it again doesn t seem that efficient to me perhaps you just need some kind of inter thread communication p p john p 
539,2008-08-16T16:35:18Z, p we had been hacked from same guys apparently or bots in our case they used sql injection in url on some old classic asp sites that nobody maintain anymore we found attacking ips and blocked them in iis now we must refactor all old asp so my advice is to take a look at iis logs first to find if problem is in your site s code or server configuration p 
540,2008-08-16T17:56:47Z, p the problem is that you have code that first checks if it should create a new thread object and another piece of code that determines wether to start the thread object due to race conditions and similar things your code might end up trying to call start on an existing thread object considering you don t post the details behind the em check em variable it s impossible to know what might trigger this behavior p p you should reorganize your code so that start is guaranteed to only be called on new objects in short you should put the start method into the same if statement as the one that creates a new thread object p p personally i would try to reorganize the entire code so that i didn t need to create another thread but wrap the code inside the thread object inside a loop so that the thread just keeps on going p 
541,2008-08-16T18:02:03Z, p at my company we ve recently adopted the commercial atlassian stack including jira for issue tracking and bamboo for builds much like the microsoft world i m guessing we re a java shop if you get all your products from a single vendor you get the bonus of tight integration p p for an example of how they ve done interoperability view their a href http www atlassian com software bamboo features interoperability jsp rel nofollow title interoperability interoperability page a p p enough shilling generally speaking i can summarize their general approach as p ul li create issues in your bug tracker ex issue key of proj li li when you commit code add proj to your commit comment to indicate what bug this code change fixes li li when your ci server checks out the code scan the commit comments of the diffs record any strings matching the regex of your issue keys li li when the build completes generate a report of what issue keys were found li ul p specifically to your second problem p p your ci doesn t doesn t have to put anything into your bug tracker bamboo doesn t put anything into jira instead the atlassian folks have provided a plugin to jira that will make a remote api call into bamboo asking the question bamboo to what builds am i a jira issue related this is probably best explained with a a href http confluence atlassian com display bamboo bamboo release notes bamboo releasenotes linkissuesandbuilds rel nofollow title screenshot screenshot a p 
542,2008-08-16T18:48:43Z, p all of the following we use and integrate easiy in both our maven x builds and eclipse rad p ul li testing junit testng li li code analysis findbugs pmd li li code coverage clover li ul p in addition in our maven builds we have p ul li jdepend li li tag checker todo fixme etc li ul p furthermore if you re using maven x codehaus has a collection of handy maven plugins in their a href http mojo codehaus org plugins html mojo project a p p note clover has out of the box integration with the bamboo ci server since they re both atlassian products there are also bamboo plugins for findbugs pmd and checkstyle but as noted the free hudson ci server has those too p 
543,2008-08-16T19:56:45Z, p all the ci setups i ve worked with send an email to a list but if you did want especially if your team uses fogbugz much as a todo system you could just open a case in fogbugz a href http www fogcreek com fogbugz docs topics advanced api html rel nofollow it has an api a that lets you open cases for that matter you could just configure it to send the email to your fogbugz email submission address but the api might let you do more like assign the case to the last committer p p a href http stackoverflow com users brian laframboise rel nofollow brian a s answer suggests to me if your ci finds a failure in a commit that had a case number you might even just reopen the existing case like codifying a case field for every little thing though there s a point where the ci automation could be too smart get it wrong and just be annoying opening a new case could be plenty p p and thanks this makes me wonder if i should try integrating our a href http search cpan org zev test chimps rel nofollow chimps a setup with our fogbugz p 
544,2008-08-17T01:01:49Z, p i have never tried on server but i have installed cruisecontrol net on vista which includes iis i don t remember there being any problems you do have an admin background which should help if something does pop up p p just use the a href http confluence public thoughtworks org display ccnet welcome to cruisecontrol net rel nofollow title human interface guidelines cruisecontrol net wiki a to get you thru the install and getting it setup that is all i did p 
545,2008-08-17T01:39:54Z, p think of source control as a giant undo button for your source code every time you check in you re adding a point to which you can roll back even if you don t use branching merging this feature alone can be very valuable p p additionally by having one authoritative version of the source control it becomes much easier to back up p p centralized vs distributed the difference is really that in distributed there isn t necessarily one authoritative version of the source control although in practice people usually still do have the master tree p p the big advantage to distributed source control is two fold p ol li p when you use distributed source control you have the whole source tree on your local machine you can commit create branches and work pretty much as though you were all alone and then when you re ready to push up your changes you can promote them from your machine to the master copy if you re working offline a lot this can be a huge benefit p li li p you don t have to ask anybody s permission to become a distributor of the source control if person a is running the project but person b and c want to make changes and share those changes with each other it becomes much easier with distributed source control p li ol 
546,2008-08-17T01:44:24Z, p i recommend checking out the following from eric sink p p a href http www ericsink com scm source_control html a href http www ericsink com scm source_control html http www ericsink com scm source_control html a a p p having some sort of revision control system in place is probably the most important tool a programmer has for reviewing code changes and understanding who did what to whom even for single person projects it is invaluable to be able to diff current code against previous known working version to understand what might have gone wrong due to a change p 
547,2008-08-17T01:47:18Z, p even if you don t branch you may find it useful to use tags to mark releases p p imagine that you rolled out a new version of your software yesterday and have started making major changes for the next version a user calls you to report a serious bug in yesterday s release you can t just fix it and copy over the changes from your development trunk because the changes you ve just made the whole thing unstable p p if you had tagged the release you could check out a working copy of it and use it to fix the bug p p then you might choose to create a branch at the tag and check the bug fix into it that way you can fix more bugs on that release while you continue to upgrade the trunk you can also merge those fixes into the trunk so that they ll be present in the next release p 
548,2008-08-17T01:47:59Z, p here are two articles that are very helpful for understanding the basics beyond being informative sink s company sells a great source control product called vault that is free for single users i am not affiliated in any way with that company p p a href http www ericsink com scm source_control html rel nofollow http www ericsink com scm source_control html a p p a href http betterexplained com articles a visual guide to version control rel nofollow http betterexplained com articles a visual guide to version control a p p vault info at www vault com p 
549,2008-08-17T01:51:00Z, p the common standard for setting up subversion is to have three folders under the root of your repository trunk branches and tags the trunk folder holds your current main line of development for many shops and situations this is all they ever use just a single working repository of code p p the tags folder takes it one step further and allows you to checkpoint your code at certain points in time for example when you release a new build or sometimes even when you simply em make em a new build you tag a copy into this folder this just allows you to know exactly what your code looked like at that point in time p p the branches folder holds different kinds of branches that you might need in special situations sometimes a branch is a place to work on experimental feature or features that might take a long time to get stable therefore you don t want to introduce them into your main line just yet other times a branch might represent the production copy of your code which can be edited and deployed independently from your main line of code which contains changes intended for a future release p p anyway this is just one aspect of how to set up your system but i think giving some thought to this structure is important p 
550,2008-08-17T02:18:06Z, p i don t think it has any purpose but because regex is almost impossible to understand decompose people rarely point out errors that is probably why no one else pointed it out p 
551,2008-08-17T02:46:42Z, p a href http stackoverflow com questions question about specific regular expression rel nofollow rob a i disagree to enforce what you are asking for i think you would need to use negative look behind which is possible but is certainly not related to use neither version of the regexp address that particular issue p p to let the code speak p pre code tibook home jj swap gt cat text text this is lt gt text this is text this is lt gt text this is tibook home jj swap gt cat p usr bin perl my re mailto news ht f tp s s my re mailto news ht f tp s s while lt gt print evaluating _ print re saw n if re print re saw n if re tibook home jj swap gt cat text perl p evaluating text this is lt gt text this is re saw lt gt re saw lt gt evaluating text this is lt gt text this is re saw lt gt re saw lt gt tibook home jj swap gt code pre p so if there is a difference between the two versions it s doesn t seem to be the one you suggest p 
552,2008-08-17T02:56:56Z, p a href rel nofollow jeff atwood a your interpretation is a little off the means match exactly once but has no effect on the capturing the capturing occurs because of the parens the braces only specify the number of times the pattern must match the source once as you say p p i agree with a href rel nofollow marius a even if his answer is a little terse and may come off as being flippant regular expressions are tough if one s not used to using them and the in the question isn t quite error in systems that support it it does mean exactly one match in this sense it doesn t really do anything p p unfortunately contrary to a now deleted post it doesn t keep the regexp from matching code http a href http example org rel nofollow http example org a code since the s at the end will match one or more non whitespace characters including the code http example org code in code http a href http example org rel nofollow http example org a code verified using python just in case my regexp reading was off so the regexp given isn t really the best i m not a url expert but probably something limiting the appearance of s and s after the first one would be necessary but hardly sufficient to ensure good urls p 
